# Thu Apr 24 11:38:35 2014: /usr/local/uvcdat/1.3.0/bin/cdat /home/STUDENT/dbirving/phd/data_processing/calc_wave_stats.py /mnt/meteo0/data/simmonds/dbirving/Merra/data/processed/rwid/psa/env-w567-vrot_Merra_250hPa_30day-runmean-anom-wrt-all_y181x360-np20N260E-lon225E335E-mermax-lat10S10N.nc env 6 /mnt/meteo0/data/simmonds/dbirving/Merra/data/processed/rwid/psa/psa-stats_Merra_250hPa_30day-runmean-anom-wrt-all_y181x360-np20N260E-lon225E335E-mermax-lat10S10N_env-w567-vrot-ampmin6.csv (Git hash: unknown)
date,start-lon,end-lon,extent,amp-mean,amp-max,amp-max-lon
1988-10-15,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-16,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-17,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-18,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-19,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-20,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-21,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-22,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-23,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-24,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-25,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-26,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-27,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-28,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-29,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-30,0.0,0.0,0.0,0.0,0.0,0.0
1988-10-31,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-1,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-2,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-3,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-4,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-5,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-6,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-7,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-8,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-9,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-10,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-11,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-12,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-13,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-14,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-15,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-16,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-17,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-18,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-19,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-20,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-21,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-22,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-23,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-24,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-25,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-26,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-27,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-28,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-29,0.0,0.0,0.0,0.0,0.0,0.0
1988-11-30,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-1,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-2,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-3,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-4,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-5,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-6,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-7,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-8,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-9,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-10,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-11,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-12,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-13,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-14,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-15,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-16,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-17,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-18,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-19,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-20,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-21,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-22,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-23,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-24,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-25,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-26,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-27,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-28,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-29,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-30,0.0,0.0,0.0,0.0,0.0,0.0
1988-12-31,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-1,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-2,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-3,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-4,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-5,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-6,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-7,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-8,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-9,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-10,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-11,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-12,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-13,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-14,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-15,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-16,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-17,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-18,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-19,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-20,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-21,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-22,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-23,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-24,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-25,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-26,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-27,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-28,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-29,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-30,0.0,0.0,0.0,0.0,0.0,0.0
1989-1-31,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-1,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-2,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-3,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-4,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-5,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-6,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-7,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-8,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-9,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-10,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-11,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-12,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-13,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-14,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-15,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-16,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-17,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-18,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-19,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-20,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-21,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-22,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-23,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-24,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-25,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-26,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-27,0.0,0.0,0.0,0.0,0.0,0.0
1989-2-28,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-1,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-2,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-3,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-4,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-5,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-6,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-7,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-8,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-9,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-10,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-11,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-12,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-13,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-14,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-15,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-16,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-17,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-18,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-19,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-20,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-21,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-22,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-23,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-24,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-25,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-26,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-27,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-28,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-29,0.0,0.0,0.0,0.0,0.0,0.0
1989-3-30,240.0,291.0,52.0,6.27426264836238,6.41156,265.0
1989-3-31,232.0,303.0,72.0,6.5440372890896263,6.82123,267.0
1989-4-1,229.0,308.0,80.0,6.6991493225097658,7.05289,268.0
1989-4-2,230.0,306.0,77.0,6.6440643706879055,6.96952,268.0
1989-4-3,232.0,306.0,75.0,6.6155318196614585,6.92081,269.0
1989-4-4,233.0,307.0,75.0,6.6022709147135421,6.90606,270.0
1989-4-5,232.0,310.0,79.0,6.6498127225079111,6.98788,271.0
1989-4-6,231.0,316.0,86.0,6.7902313942132997,7.19949,274.0
1989-4-7,232.0,320.0,89.0,6.8568910748771064,7.29938,276.0
1989-4-8,234.0,319.0,86.0,6.8037769406340844,7.21448,277.0
1989-4-9,236.0,318.0,83.0,6.7244020025414155,7.10203,277.0
1989-4-10,236.0,318.0,83.0,6.7183315782661897,7.09775,277.0
1989-4-11,234.0,320.0,87.0,6.8064701474946121,7.22864,277.0
1989-4-12,234.0,320.0,87.0,6.848820127289871,7.27451,277.0
1989-4-13,232.0,321.0,90.0,6.8925964355468752,7.35424,277.0
1989-4-14,231.0,325.0,95.0,6.9920320209703943,7.51359,278.0
1989-4-15,233.0,326.0,94.0,6.9764683500249332,7.48342,279.0
1989-4-16,236.0,323.0,88.0,6.8270000110973008,7.25683,280.0
1989-4-17,240.0,319.0,80.0,6.643890380859375,6.98191,280.0
1989-4-18,242.0,316.0,75.0,6.5553584798177083,6.84331,279.0
1989-4-19,249.0,307.0,59.0,6.3295407052767478,6.4979,278.0
1989-4-20,269.0,284.0,16.0,6.0226655006408691,6.0341,277.0
1989-4-21,0.0,0.0,0.0,0.0,0.0,0.0
1989-4-22,0.0,0.0,0.0,0.0,0.0,0.0
1989-4-23,0.0,0.0,0.0,0.0,0.0,0.0
1989-4-24,0.0,0.0,0.0,0.0,0.0,0.0
1989-4-25,0.0,0.0,0.0,0.0,0.0,0.0
1989-4-26,0.0,0.0,0.0,0.0,0.0,0.0
1989-4-27,0.0,0.0,0.0,0.0,0.0,0.0
1989-4-28,0.0,0.0,0.0,0.0,0.0,0.0
1989-4-29,0.0,0.0,0.0,0.0,0.0,0.0
1989-4-30,0.0,0.0,0.0,0.0,0.0,0.0
1989-5-1,0.0,0.0,0.0,0.0,0.0,0.0
1989-5-2,0.0,0.0,0.0,0.0,0.0,0.0
1989-5-3,0.0,0.0,0.0,0.0,0.0,0.0
1989-5-4,0.0,0.0,0.0,0.0,0.0,0.0
1989-5-5,0.0,0.0,0.0,0.0,0.0,0.0
1989-5-6,0.0,0.0,0.0,0.0,0.0,0.0
1989-5-7,0.0,0.0,0.0,0.0,0.0,0.0
1989-5-8,0.0,0.0,0.0,0.0,0.0,0.0
1989-5-9,0.0,0.0,0.0,0.0,0.0,0.0
1989-5-10,0.0,0.0,0.0,0.0,0.0,0.0
1989-5-11,249.0,300.0,52.0,6.2547079233022833,6.38077,274.0
1989-5-12,229.0,317.0,89.0,6.8340604974982444,7.27288,273.0
1989-5-13,219.0,326.0,108.0,7.3444400363498268,8.05436,272.0
1989-5-14,216.0,330.0,115.0,7.6277142068614134,8.47255,273.0
1989-5-15,214.0,334.0,121.0,7.8640076188016526,8.84375,274.0
1989-5-16,211.0,339.0,129.0,8.2210068813590116,9.39727,275.0
1989-5-17,207.0,344.0,138.0,8.6673840508944746,10.1053,276.0
1989-5-18,205.0,350.0,146.0,9.1464785223137834,10.8594,277.0
1989-5-19,205.0,353.0,149.0,9.4003152527265108,11.2375,279.0
1989-5-20,207.0,355.0,149.0,9.3736064322042782,11.2006,281.0
1989-5-21,208.0,355.0,148.0,9.1790606524493246,10.9306,281.0
1989-5-22,209.0,352.0,144.0,8.9585783216688366,10.5588,281.0
1989-5-23,211.0,349.0,139.0,8.6219719536870496,10.0454,280.0
1989-5-24,214.0,344.0,131.0,8.2369571132514317,9.41987,279.0
1989-5-25,216.0,337.0,122.0,7.8166068655545597,8.77633,277.0
1989-5-26,216.0,333.0,118.0,7.6706682625463456,8.55861,274.0
1989-5-27,216.0,332.0,117.0,7.6478250617654915,8.52149,274.0
1989-5-28,217.0,329.0,113.0,7.5381891031180865,8.34566,274.0
1989-5-29,220.0,326.0,107.0,7.3658527124707946,8.07817,273.0
1989-5-30,226.0,320.0,95.0,7.0297684518914476,7.56264,273.0
1989-5-31,233.0,313.0,81.0,6.7266905984760799,7.09441,273.0
1989-6-1,240.0,307.0,68.0,6.4881735409007355,6.73648,273.0
1989-6-2,246.0,301.0,56.0,6.324001857212612,6.48689,273.0
1989-6-3,251.0,296.0,46.0,6.2108014977496602,6.31771,273.0
1989-6-4,261.0,286.0,26.0,6.065824068509615,6.0988,273.0
1989-6-5,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-6,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-7,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-8,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-9,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-10,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-11,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-12,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-13,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-14,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-15,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-16,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-17,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-18,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-19,0.0,0.0,0.0,0.0,0.0,0.0
1989-6-20,263.0,269.0,7.0,6.0038326808384488,6.00611,266.0
1989-6-21,232.0,301.0,70.0,6.5019461495535715,6.76093,267.0
1989-6-22,223.0,319.0,97.0,7.04016490818299,7.59025,271.0
1989-6-23,221.0,330.0,110.0,7.4617786754261362,8.22003,276.0
1989-6-24,222.0,337.0,116.0,7.6663350072400327,8.53756,280.0
1989-6-25,223.0,342.0,120.0,7.8027257283528648,8.75201,283.0
1989-6-26,222.0,346.0,125.0,7.9889008789062501,9.04408,284.0
1989-6-27,221.0,349.0,129.0,8.1511183154675386,9.30176,285.0
1989-6-28,222.0,351.0,130.0,8.1910165640024033,9.36693,286.0
1989-6-29,221.0,351.0,131.0,8.2012240577290072,9.3846,286.0
1989-6-30,217.0,350.0,134.0,8.3537397242304099,9.6181,283.0
1989-7-1,213.0,352.0,140.0,8.7337437220982146,10.2051,282.0
1989-7-2,211.0,354.0,144.0,9.0415072970920143,10.6752,282.0
1989-7-3,210.0,355.0,146.0,9.2209623153895546,10.9452,282.0
1989-7-4,211.0,357.0,147.0,9.2738776174532305,11.0456,284.0
1989-7-5,214.0,357.0,144.0,9.1183963351779518,10.794,286.0
1989-7-6,218.0,356.0,139.0,8.7768422956946939,10.2719,287.0
1989-7-7,220.0,353.0,134.0,8.4972461301888984,9.83729,287.0
1989-7-8,220.0,352.0,133.0,8.5068368553218985,9.82613,286.0
1989-7-9,221.0,351.0,131.0,8.3227725429389317,9.57168,286.0
1989-7-10,223.0,348.0,126.0,8.0973714192708339,9.21331,285.0
1989-7-11,226.0,344.0,119.0,7.7894717945772056,8.73658,285.0
1989-7-12,230.0,340.0,111.0,7.4852855785472974,8.26966,286.0
1989-7-13,235.0,340.0,106.0,7.3470055922022404,8.05205,287.0
1989-7-14,237.0,340.0,104.0,7.3189714871920071,7.99555,288.0
1989-7-15,239.0,342.0,104.0,7.2941319392277641,7.97044,291.0
1989-7-16,242.0,342.0,101.0,7.2216404074489482,7.85054,292.0
1989-7-17,245.0,340.0,96.0,7.0635903676350908,7.61671,292.0
1989-7-18,244.0,342.0,99.0,7.1432396474510735,7.73637,293.0
1989-7-19,243.0,345.0,103.0,7.2781680208965414,7.93584,294.0
1989-7-20,242.0,349.0,108.0,7.4051072862413196,8.14442,296.0
1989-7-21,241.0,351.0,111.0,7.5247214377463401,8.32266,296.0
1989-7-22,241.0,349.0,109.0,7.4497271896502291,8.20207,295.0
1989-7-23,243.0,344.0,102.0,7.2118081485523895,7.83644,293.0
1989-7-24,241.0,341.0,101.0,7.1683071627475243,7.77188,291.0
1989-7-25,237.0,342.0,106.0,7.3162139316774768,7.99873,290.0
1989-7-26,234.0,344.0,111.0,7.4689979896889076,8.23509,289.0
1989-7-27,232.0,342.0,111.0,7.4624485325168921,8.22337,287.0
1989-7-28,231.0,339.0,109.0,7.3800138421014907,8.11075,285.0
1989-7-29,233.0,337.0,105.0,7.2708478655133932,7.94246,285.0
1989-7-30,237.0,335.0,99.0,7.1150136620107327,7.69626,286.0
1989-7-31,240.0,331.0,92.0,6.9078156844429346,7.39009,285.0
1989-8-1,244.0,326.0,83.0,6.750939058970256,7.13217,285.0
1989-8-2,246.0,321.0,76.0,6.6055386191920231,6.91502,284.0
1989-8-3,247.0,313.0,67.0,6.4481943614447292,6.67797,280.0
1989-8-4,247.0,308.0,62.0,6.3836743754725305,6.57588,277.0
1989-8-5,243.0,304.0,62.0,6.3921149469191025,6.59029,274.0
1989-8-6,239.0,302.0,64.0,6.4091672897338867,6.61763,270.0
1989-8-7,235.0,302.0,68.0,6.472260419060202,6.71462,269.0
1989-8-8,227.0,311.0,85.0,6.7949182846966911,7.19855,269.0
1989-8-9,223.0,315.0,93.0,6.976168068506384,7.48247,269.0
1989-8-10,221.0,318.0,98.0,7.1155445332429847,7.69088,269.0
1989-8-11,218.0,321.0,104.0,7.2791184645432692,7.94383,269.0
1989-8-12,215.0,322.0,108.0,7.3772221317997682,8.10476,269.0
1989-8-13,214.0,324.0,111.0,7.4493765616202143,8.2261,269.0
1989-8-14,215.0,322.0,108.0,7.3696074309172452,8.09375,268.0
1989-8-15,216.0,322.0,107.0,7.3316330954293223,8.03404,269.0
1989-8-16,220.0,322.0,103.0,7.2300041717233006,7.86473,271.0
1989-8-17,225.0,320.0,96.0,7.0431830088297529,7.57625,273.0
1989-8-18,232.0,318.0,87.0,6.8104991693606323,7.22586,275.0
1989-8-19,243.0,313.0,71.0,6.507477236465669,6.76965,278.0
1989-8-20,252.0,304.0,53.0,6.2775757987544223,6.41704,278.0
1989-8-21,267.0,288.0,22.0,6.0406022505326709,6.06323,278.0
1989-8-22,0.0,0.0,0.0,0.0,0.0,0.0
1989-8-23,0.0,0.0,0.0,0.0,0.0,0.0
1989-8-24,0.0,0.0,0.0,0.0,0.0,0.0
1989-8-25,0.0,0.0,0.0,0.0,0.0,0.0
1989-8-26,0.0,0.0,0.0,0.0,0.0,0.0
1989-8-27,0.0,0.0,0.0,0.0,0.0,0.0
1989-8-28,0.0,0.0,0.0,0.0,0.0,0.0
1989-8-29,0.0,0.0,0.0,0.0,0.0,0.0
1989-8-30,0.0,0.0,0.0,0.0,0.0,0.0
1989-8-31,0.0,0.0,0.0,0.0,0.0,0.0
1989-9-1,259.0,271.0,13.0,6.0175323486328125,6.02561,265.0
1989-9-2,255.0,276.0,22.0,6.0451653220436787,6.06834,265.0
1989-9-3,249.0,284.0,36.0,6.1332329644097223,6.19611,266.0
1989-9-4,254.0,282.0,29.0,6.0759087924299573,6.11622,268.0
1989-9-5,0.0,0.0,0.0,0.0,0.0,0.0
1989-9-6,0.0,0.0,0.0,0.0,0.0,0.0
1989-9-7,0.0,0.0,0.0,0.0,0.0,0.0
1989-9-8,0.0,0.0,0.0,0.0,0.0,0.0
1989-9-9,0.0,0.0,0.0,0.0,0.0,0.0
1989-9-10,0.0,0.0,0.0,0.0,0.0,0.0
1989-9-11,0.0,0.0,0.0,0.0,0.0,0.0
1989-9-12,0.0,0.0,0.0,0.0,0.0,0.0
1989-9-13,0.0,0.0,0.0,0.0,0.0,0.0
1989-9-14,0.0,0.0,0.0,0.0,0.0,0.0
1989-9-15,0.0,0.0,0.0,0.0,0.0,0.0
1989-9-16,0.0,0.0,0.0,0.0,0.0,0.0
1989-9-17,255.0,272.0,18.0,6.0291684468587237,6.04473,263.0
1989-9-18,243.0,283.0,41.0,6.1655545118378434,6.24479,263.0
1989-9-19,237.0,290.0,54.0,6.274820963541667,6.41639,264.0
1989-9-20,235.0,295.0,61.0,6.370907642802254,6.56116,264.0
1989-9-21,231.0,299.0,69.0,6.4693515058876816,6.71869,265.0
1989-9-22,228.0,304.0,77.0,6.5882596102627842,6.89821,266.0
1989-9-23,225.0,311.0,87.0,6.7707631779813218,7.16536,269.0
1989-9-24,225.0,320.0,96.0,6.993235270182292,7.50685,272.0
1989-9-25,226.0,327.0,102.0,7.152943929036458,7.75625,277.0
1989-9-26,229.0,329.0,101.0,7.1855976369121288,7.79287,279.0
1989-9-27,234.0,329.0,96.0,7.019267400105794,7.5443,282.0
1989-9-28,240.0,325.0,86.0,6.8011907533157707,7.20146,283.0
1989-9-29,251.0,319.0,69.0,6.4882171188575635,6.73168,285.0
1989-9-30,270.0,307.0,38.0,6.1367299933182569,6.20317,289.0
1989-10-1,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-2,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-3,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-4,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-5,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-6,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-7,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-8,276.0,312.0,37.0,6.1320908005173145,6.20056,294.0
1989-10-9,265.0,322.0,58.0,6.3472479458512927,6.52303,293.0
1989-10-10,264.0,323.0,60.0,6.3683715820312496,6.55674,294.0
1989-10-11,273.0,315.0,43.0,6.1885539210119909,6.28268,294.0
1989-10-12,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-13,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-14,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-15,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-16,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-17,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-18,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-19,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-20,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-21,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-22,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-23,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-24,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-25,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-26,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-27,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-28,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-29,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-30,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-31,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-1,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-2,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-3,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-4,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-5,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-6,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-7,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-8,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-9,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-10,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-11,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-12,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-13,241.0,278.0,38.0,6.11558010703639,6.16611,261.0
1989-11-14,246.0,281.0,36.0,6.1086247762044268,6.16642,264.0
1989-11-15,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-16,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-17,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-18,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-19,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-20,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-21,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-22,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-23,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-24,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-25,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-26,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-27,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-28,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-29,0.0,0.0,0.0,0.0,0.0,0.0
1989-11-30,0.0,0.0,0.0,0.0,0.0,0.0
1989-12-1,0.0,0.0,0.0,0.0,0.0,0.0
1989-12-2,0.0,0.0,0.0,0.0,0.0,0.0
1989-12-3,0.0,0.0,0.0,0.0,0.0,0.0
